;Chain;Brand;Week;UnitSales;PricePU;PricePL;BasePricePU;BasePricePL;FeatOnly;DispOnly;FeatDisp;Average weekly COVID cases;Weekly holiday dummy;Average weekly temperature
248;Albert Heijn;EuroShopper;40;40584;1.26;1.45;1.25;1.43;0;0;0;0;0;160.285714285714
249;Albert Heijn;EuroShopper;41;37813;1.24;1.42;1.25;1.44;0;0;0;0;0;163.142857142857
250;Albert Heijn;EuroShopper;42;40621;1.25;1.43;1.25;1.44;0;0;0;0;0;194.714285714286
251;Albert Heijn;EuroShopper;43;40676;1.26;1.45;1.25;1.43;0;0;0;0;0;156.857142857143
252;Albert Heijn;EuroShopper;44;50220;1.36;1.61;1.21;1.38;0;0;0;0;0;130.714285714286
253;Albert Heijn;EuroShopper;45;41029;1.27;1.46;1.32;1.55;0;0;0;0;0;102.142857142857
254;Albert Heijn;EuroShopper;46;42625;1.26;1.46;1.3;1.51;0;0;0;0;0;96.2857142857143
255;Albert Heijn;EuroShopper;47;42402;1.26;1.45;1.3;1.51;0;0;0;0;0;112
256;Albert Heijn;EuroShopper;48;38876;1.24;1.42;1.25;1.44;0;0;0;0;0;53.1428571428571
257;Albert Heijn;EuroShopper;49;41047;1.23;1.41;1.25;1.44;0;0;0;0;0;74.1428571428571
258;Albert Heijn;EuroShopper;50;40723;1.25;1.45;1.24;1.42;0;0;0;0;0;45.8571428571429
259;Albert Heijn;EuroShopper;51;47943;1.26;1.46;1.27;1.46;0;0;0;0;0;84
260;Albert Heijn;EuroShopper;52;29533;1.28;1.49;1.27;1.48;0;0;0;0;1;81.2857142857143
261;Albert Heijn;EuroShopper;53;33905;1.27;1.47;1.28;1.49;0;0;0;0;1;98.2857142857143
262;Albert Heijn;EuroShopper;54;38700;1.27;1.48;1.27;1.48;0;0;0;0;0;57.7142857142857
263;Albert Heijn;EuroShopper;55;40106;1.26;1.46;1.25;1.44;0;0;0;0;0;66.8571428571429
264;Albert Heijn;EuroShopper;56;41346;1.27;1.47;1.27;1.47;0;1;0;0;0;94.1428571428571
265;Albert Heijn;EuroShopper;57;40482;1.27;1.47;1.27;1.48;0;0;0;0;0;79.8571428571429
266;Albert Heijn;EuroShopper;58;40507;1.25;1.43;1.28;1.49;0;0;0;0;0;35.4285714285714
267;Albert Heijn;EuroShopper;59;40414;1.25;1.44;1.25;1.43;0;0;0;0;0;73.7142857142857
268;Albert Heijn;EuroShopper;60;37624;1.27;1.47;1.27;1.47;0;0;0;0;0;45.4285714285714
269;Albert Heijn;EuroShopper;61;36823;1.31;1.51;1.26;1.46;0;0;0;0;0;-4.71428571428571
270;Albert Heijn;EuroShopper;62;40701;1.3;1.51;1.25;1.45;0;0;0;0;0;108.571428571429
271;Albert Heijn;EuroShopper;63;40667;1.3;1.5;1.32;1.54;0;0;0;0;0;93
272;Albert Heijn;EuroShopper;64;42596;1.3;1.51;1.26;1.44;0;0;0;0;0;73.5714285714286
273;Albert Heijn;EuroShopper;65;40088;1.29;1.49;1.33;1.55;0;0;0;0;1;111
274;Albert Heijn;EuroShopper;66;39168;1.3;1.49;1.29;1.49;0;0;0;0;1;139.571428571429
275;Albert Heijn;EuroShopper;67;42006;1.3;1.49;1.3;1.5;0;0;0;0;0;176.428571428571
276;Albert Heijn;EuroShopper;68;49752;1.27;1.46;1.28;1.46;0;0;0;0;0;218.714285714286
277;Albert Heijn;EuroShopper;69;43174;1.29;1.49;1.28;1.46;0;0;0;0;1;166.428571428571
278;Albert Heijn;EuroShopper;70;40223;1.29;1.48;1.3;1.5;0;0;0;0;1;158.857142857143
279;Albert Heijn;EuroShopper;71;46997;1.26;1.43;1.29;1.48;0;0;0;0;1;231.142857142857
280;Albert Heijn;EuroShopper;72;45796;1.27;1.45;1.29;1.49;0;0;0;0;0;187.714285714286
281;Albert Heijn;EuroShopper;73;52827;1.28;1.47;1.27;1.45;0;0;0;0;1;253
282;Albert Heijn;EuroShopper;74;55254;1.25;1.41;1.25;1.42;0;0;0;0;0;258.285714285714
283;Albert Heijn;EuroShopper;75;51277;1.24;1.41;1.24;1.4;0;0;0;0;0;240.142857142857
284;Albert Heijn;EuroShopper;76;46239;1.23;1.39;1.24;1.41;0;0;0;0;0;209.428571428571
285;Albert Heijn;EuroShopper;77;46148;1.24;1.41;1.24;1.4;0;0;0;0;0;196.428571428571
286;Albert Heijn;EuroShopper;78;48371;1.23;1.39;1.23;1.39;0;0;0;0;0;237.285714285714
287;Albert Heijn;EuroShopper;79;53975;1.22;1.37;1.21;1.36;0;0;0;0;0;255.714285714286
288;Albert Heijn;EuroShopper;80;44910;1.19;1.33;1.25;1.42;0;0;0;0;0;236.142857142857
289;Albert Heijn;EuroShopper;81;53910;1.18;1.32;1.19;1.33;0;0;0;0;0;268
290;Albert Heijn;EuroShopper;82;58593;1.18;1.31;1.23;1.38;0;0;0;0;0;306.142857142857
291;Albert Heijn;EuroShopper;83;54768;1.18;1.32;1.21;1.35;0;0;0;0;0;286
292;Albert Heijn;EuroShopper;84;43364;1.29;1.48;1.24;1.4;0;0;0;0;0;255.571428571429
293;Albert Heijn;EuroShopper;85;39207;1.31;1.52;1.25;1.42;0;0;0;0;0;233.142857142857
294;Albert Heijn;EuroShopper;86;44246;1.22;1.38;1.2;1.34;0;0;0;0;0;222.428571428571
295;Albert Heijn;EuroShopper;87;42781;1.22;1.38;1.21;1.36;0;0;0;0;0;198
296;Albert Heijn;EuroShopper;88;41473;1.23;1.4;1.22;1.38;0;0;0;0;0;210.857142857143
297;Albert Heijn;EuroShopper;89;41716;1.21;1.37;1.2;1.34;0;0;0;0;0;206.285714285714
298;Albert Heijn;EuroShopper;90;45592;1.21;1.37;1.21;1.37;0;0;0;0;0;220.285714285714
299;Albert Heijn;EuroShopper;91;41692;1.23;1.39;1.21;1.37;0;0;0;0;0;164.285714285714
300;Albert Heijn;EuroShopper;92;41056;1.22;1.38;1.19;1.34;0;0;0;0;0;177
301;Albert Heijn;EuroShopper;93;40048;1.23;1.38;1.25;1.41;0;0;0;0;0;209.714285714286
302;Albert Heijn;EuroShopper;94;40001;1.24;1.39;1.26;1.42;0;0;0;0;0;199
303;Albert Heijn;EuroShopper;95;35744;1.25;1.41;1.25;1.42;0;0;0;0;0;141.714285714286
304;Albert Heijn;EuroShopper;96;35536;1.24;1.38;1.21;1.36;0;0;0;0;0;99.7142857142857
305;Albert Heijn;EuroShopper;97;45972;1.36;1.57;1.29;1.48;0;0;0;0;0;134.714285714286
306;Albert Heijn;EuroShopper;98;38257;1.23;1.38;1.23;1.38;0;0;0;0;0;115.857142857143
307;Albert Heijn;EuroShopper;99;37183;1.23;1.38;1.21;1.36;1;0;0;0;0;55.8571428571429
308;Albert Heijn;EuroShopper;100;36285;1.23;1.38;1.23;1.37;0;0;0;0;0;82.5714285714286
309;Albert Heijn;EuroShopper;101;36695;1.24;1.39;1.24;1.39;0;0;0;0;0;114
310;Albert Heijn;EuroShopper;102;36272;1.24;1.39;1.26;1.42;0;0;0;0;0;51.8571428571429
311;Albert Heijn;EuroShopper;103;41206;1.24;1.38;1.24;1.39;0;0;0;0;0;87.4285714285714
312;Albert Heijn;EuroShopper;104;27756;1.25;1.4;1.27;1.44;0;0;0;0;1;73.1428571428571
313;Albert Heijn;EuroShopper;105;32063;1.3;1.47;1.26;1.41;0;0;0;0;1;81.2857142857143
314;Albert Heijn;EuroShopper;106;35631;1.29;1.45;1.25;1.4;0;0;0;0;0;80.2857142857143
315;Albert Heijn;EuroShopper;107;34933;1.3;1.46;1.25;1.4;0;0;0;0;0;65.2857142857143
316;Albert Heijn;EuroShopper;108;40027;1.27;1.42;1.28;1.43;0;0;0;0;0;29.8571428571429
317;Albert Heijn;EuroShopper;109;36168;1.3;1.45;1.32;1.49;0;0;0;0;0;36.7142857142857
318;Albert Heijn;EuroShopper;110;36611;1.3;1.45;1.28;1.44;0;0;0;0;0;75.4285714285714
319;Albert Heijn;EuroShopper;111;35717;1.28;1.43;1.29;1.44;0;0;0;0;0;109.142857142857
320;Albert Heijn;EuroShopper;112;36441;1.27;1.41;1.28;1.43;0;0;0;0;0;124.714285714286
321;Albert Heijn;EuroShopper;113;36450;1.27;1.41;1.32;1.49;0;0;0;0;0;148.142857142857
322;Albert Heijn;EuroShopper;114;35002;1.28;1.42;1.27;1.41;0;0;0;0;0;117.428571428571
323;Albert Heijn;EuroShopper;115;35153;1.25;1.39;1.26;1.4;0;0;0;0;0;105
324;Albert Heijn;EuroShopper;116;37285;1.25;1.38;1.26;1.39;0;0;0;0;0;121.714285714286
325;Albert Heijn;EuroShopper;117;37737;1.25;1.39;1.29;1.44;0;0;0;0;0;129.428571428571
326;Albert Heijn;EuroShopper;118;37515;1.24;1.37;1.31;1.47;0;0;0;0;0;128.857142857143
327;Albert Heijn;EuroShopper;119;40138;1.23;1.36;1.27;1.41;0;0;0;0;0;137.142857142857
328;Albert Heijn;EuroShopper;120;40444;1.21;1.34;1.27;1.42;0;0;0;0;1;188.142857142857
329;Albert Heijn;EuroShopper;121;39759;1.21;1.33;1.27;1.42;0;0;0;0;1;204.285714285714
330;Albert Heijn;EuroShopper;122;35944;1.22;1.35;1.23;1.37;0;0;0;0;0;131
331;Albert Heijn;EuroShopper;123;36548;1.21;1.34;1.19;1.3;0;0;0;0;1;137.142857142857
332;Albert Heijn;EuroShopper;124;39735;1.21;1.34;1.22;1.36;0;0;0;0;0;168.571428571429
333;Albert Heijn;EuroShopper;125;38788;1.22;1.35;1.22;1.35;0;0;0;0;0;188.142857142857
334;Albert Heijn;EuroShopper;126;40332;1.22;1.35;1.2;1.33;0;0;0;0;1;201.428571428571
335;Albert Heijn;EuroShopper;127;41835;1.22;1.36;1.25;1.39;0;0;0;0;0;219
336;Albert Heijn;EuroShopper;128;40849;1.21;1.34;1.22;1.34;0;0;0;0;1;202.571428571429
337;Albert Heijn;EuroShopper;129;48259;1.21;1.33;1.24;1.37;0;0;0;0;0;233.857142857143
338;Albert Heijn;EuroShopper;130;53884;1.21;1.33;1.23;1.36;0;0;0;0;0;273.428571428571
339;Albert Heijn;EuroShopper;131;42566;1.17;1.29;1.17;1.29;0;2;0;0;0;222.428571428571
340;Albert Heijn;EuroShopper;132;38597;1.17;1.28;1.17;1.28;0;2;0;0;0;197
341;Albert Heijn;EuroShopper;133;36963;1.15;1.26;1.18;1.29;0;0;0;0;0;217.571428571429
342;Albert Heijn;EuroShopper;134;53050;1.14;1.24;1.18;1.3;0;0;0;0;0;315.428571428571
343;Albert Heijn;EuroShopper;135;37697;1.13;1.23;1.18;1.29;0;0;0;0;0;233.714285714286
344;Albert Heijn;EuroShopper;136;37970;1.14;1.24;1.14;1.25;0;0;0;0;0;239.285714285714
345;Albert Heijn;EuroShopper;137;35394;1.14;1.24;1.15;1.25;0;0;0;0;0;206.142857142857
346;Albert Heijn;EuroShopper;138;42473;1.14;1.24;1.14;1.24;0;0;0;0;0;233.428571428571
347;Albert Heijn;EuroShopper;139;48529;1.15;1.26;1.15;1.25;0;0;0;0;0;281.142857142857
348;Albert Heijn;EuroShopper;140;38885;1.15;1.25;1.12;1.22;0;0;0;0;0;190.285714285714
349;Albert Heijn;EuroShopper;141;36529;1.14;1.24;1.16;1.27;0;0;0;0;0;195.571428571429
350;Albert Heijn;EuroShopper;142;36682;1.16;1.26;1.18;1.3;0;0;0;0;0;192
351;Albert Heijn;EuroShopper;143;31581;1.18;1.29;1.13;1.23;0;0;0;0;0;192.428571428571
352;Albert Heijn;EuroShopper;144;32455;1.16;1.27;1.17;1.28;0;0;0;0;0;157.142857142857
353;Albert Heijn;EuroShopper;145;32511;1.17;1.28;1.18;1.3;0;0;0;0;0;142.714285714286
354;Albert Heijn;EuroShopper;146;32332;1.16;1.27;1.18;1.3;0;0;0;0;0;166.857142857143
355;Albert Heijn;EuroShopper;147;32732;1.15;1.25;1.15;1.25;0;0;0;0;0;164.428571428571
356;Albert Heijn;EuroShopper;148;33926;1.2;1.32;1.17;1.29;0;0;0;0;0;124.285714285714
357;Albert Heijn;EuroShopper;149;36633;1.31;1.48;1.24;1.38;0;0;0;0;0;110.428571428571
358;Albert Heijn;EuroShopper;150;31341;1.21;1.34;1.25;1.39;0;0;0;0;0;74.5714285714286
359;Albert Heijn;EuroShopper;151;32410;1.2;1.33;1.2;1.33;0;0;0;0;0;78.7142857142857
360;Albert Heijn;EuroShopper;152;31264;1.19;1.31;1.21;1.34;0;0;0;0;0;103.714285714286
361;Albert Heijn;EuroShopper;153;31874;1.2;1.32;1.2;1.33;0;0;0;0;0;75.2857142857143
362;Albert Heijn;EuroShopper;154;33013;1.2;1.32;1.18;1.29;0;0;0;0;0;79.7142857142857
363;Albert Heijn;EuroShopper;155;34469;1.17;1.29;1.17;1.28;0;0;0;0;0;107.571428571429
364;Albert Heijn;EuroShopper;156;24348;1.22;1.35;1.23;1.36;0;0;0;0;1;77.5714285714286
365;Albert Heijn;EuroShopper;157;27225;1.23;1.36;1.23;1.36;0;0;0;0;1;67.5714285714286
366;Albert Heijn;EuroShopper;158;29324;1.21;1.34;1.19;1.31;0;0;0;0;0;92.7142857142857
367;Albert Heijn;EuroShopper;159;31253;1.22;1.35;1.2;1.32;0;0;0;0;0;105.571428571429
368;Albert Heijn;EuroShopper;160;31361;1.18;1.29;1.19;1.31;0;0;0;0;0;52
369;Albert Heijn;EuroShopper;161;30428;1.2;1.32;1.2;1.32;0;0;0;0;0;98.7142857142857
370;Albert Heijn;EuroShopper;162;31108;1.19;1.31;1.18;1.3;0;0;0;0;0;93.5714285714286
371;Albert Heijn;EuroShopper;163;32298;1.18;1.3;1.2;1.32;0;0;0;0;0;98.5714285714286
372;Albert Heijn;EuroShopper;164;31580;1.16;1.27;1.2;1.32;0;0;0;0;0;108
373;Albert Heijn;EuroShopper;165;33278;1.19;1.3;1.19;1.3;0;1;0;5.42857142857143;0;93.5714285714286
374;Albert Heijn;EuroShopper;166;31576;1.18;1.3;1.12;1.21;0;0;0;66.4285714285714;0;88.8571428571429
375;Albert Heijn;EuroShopper;167;52368;1.22;1.35;1.21;1.33;0;0;0;221.142857142857;0;111.428571428571
376;Albert Heijn;EuroShopper;168;44195;1.21;1.34;1.21;1.34;0;0;0;623;0;113.428571428571
377;Albert Heijn;EuroShopper;169;34565;1.2;1.33;1.19;1.31;0;0;0;1028.85714285714;0;117.142857142857
378;Albert Heijn;EuroShopper;170;30565;1.2;1.32;1.19;1.3;0;0;0;990.714285714286;0;103.571428571429
379;Albert Heijn;EuroShopper;171;34441;1.2;1.32;1.22;1.35;0;0;0;1086.28571428571;1;209.857142857143
380;Albert Heijn;EuroShopper;172;29675;1.21;1.34;1.23;1.37;0;0;0;955.571428571429;1;166.285714285714
381;Albert Heijn;EuroShopper;173;35600;1.2;1.33;1.19;1.31;0;0;0;565.714285714286;0;189
382;Albert Heijn;EuroShopper;174;31769;1.21;1.34;1.17;1.28;0;0;0;359.571428571429;1;154.857142857143
383;Albert Heijn;EuroShopper;175;31669;1.18;1.29;1.17;1.28;0;0;0;270.285714285714;1;188.571428571429
384;Albert Heijn;EuroShopper;176;32028;1.19;1.31;1.2;1.32;0;0;0;176.571428571429;0;147.714285714286
385;Albert Heijn;EuroShopper;177;36131;1.19;1.3;1.15;1.25;0;0;0;188.714285714286;1;219.142857142857
386;Albert Heijn;EuroShopper;178;35704;1.21;1.34;1.15;1.26;0;0;0;137.857142857143;0;208.428571428571
387;Albert Heijn;EuroShopper;179;36028;1.19;1.31;1.18;1.3;0;0;0;193.428571428571;1;207.142857142857
388;Albert Heijn;EuroShopper;180;32145;1.2;1.31;1.18;1.29;0;0;0;159.571428571429;0;203.285714285714
389;Albert Heijn;EuroShopper;181;35823;1.21;1.32;1.19;1.31;0;0;0;85.7142857142857;0;226
390;Albert Heijn;EuroShopper;182;45502;1.21;1.31;1.19;1.3;0;0;0;75.8571428571429;0;267.571428571429
391;Albert Heijn;EuroShopper;183;37503;1.19;1.3;1.18;1.28;0;0;0;58.7142857142857;0;202.571428571429
392;Albert Heijn;EuroShopper;184;32439;1.16;1.25;1.17;1.27;0;2;0;72.2857142857143;0;188
393;Albert Heijn;EuroShopper;185;33179;1.16;1.25;1.15;1.24;0;0;0;141.285714285714;0;215.428571428571
394;Albert Heijn;EuroShopper;186;32985;1.16;1.26;1.15;1.24;0;0;0;197.142857142857;0;222
395;Albert Heijn;EuroShopper;187;33106;1.16;1.26;1.18;1.28;0;0;0;394.285714285714;0;242
396;Albert Heijn;EuroShopper;188;40822;1.14;1.23;1.18;1.28;0;0;0;606.571428571429;0;275.428571428571
397;Albert Heijn;EuroShopper;189;50481;1.12;1.2;1.12;1.21;0;0;0;556.857142857143;0;315.571428571429
398;Albert Heijn;EuroShopper;190;39890;1.08;1.15;1.11;1.19;0;0;0;512.714285714286;0;265.571428571429
399;Albert Heijn;EuroShopper;191;33165;1.07;1.14;1.07;1.14;0;0;0;535.571428571429;0;201.714285714286
400;Albert Heijn;EuroShopper;192;31216;1.05;1.11;1.07;1.13;0;0;0;832.142857142857;0;195.285714285714
401;Albert Heijn;EuroShopper;193;27888;1.04;1.1;1.06;1.12;0;0;0;1233.14285714286;0;198.714285714286
402;Albert Heijn;EuroShopper;194;32476;1.03;1.09;1.05;1.12;0;0;0;2039.57142857143;0;242.142857142857
403;Albert Heijn;EuroShopper;195;36190;1.01;1.1;1.03;1.09;0;0;0;2892.57142857143;0;201
404;Albert Heijn;EuroShopper;196;29658;1.02;1.08;1.04;1.1;0;0;0;4163.28571428571;0;162.857142857143
405;Albert Heijn;EuroShopper;197;30731;1.03;1.11;1;1.05;0;0;0;6596.42857142857;0;147.285714285714
406;Albert Heijn;EuroShopper;198;26149;1.01;1.07;1.01;1.06;0;0;0;8138.71428571429;0;127.857142857143
407;Albert Heijn;EuroShopper;199;28793;1;1.07;1.01;1.07;0;0;0;9551;0;156.428571428571
408;Albert Heijn;EuroShopper;200;28996;0.97;1.04;1.04;1.11;0;2;0;9076;0;140.714285714286
409;Albert Heijn;EuroShopper;201;28551;0.82;0.88;0.9;0.93;0;3;0;5899.42857142857;0;143.428571428571
410;Albert Heijn;EuroShopper;202;25837;0.77;0.79;0.87;0.89;0;3;0;5256.14285714286;0;143.285714285714
411;Albert Heijn;EuroShopper;203;23461;0.75;0.76;0.8;0.81;0;3;0;5291.57142857143;0;123
412;Albert Heijn;EuroShopper;204;22885;0.74;0.75;1.03;1.11;0;0;0;4827.28571428571;0;92.1428571428571
413;Albert Heijn;EuroShopper;205;23055;0.74;0.74;0.75;0.75;0;0;0;6360.14285714286;0;68.7142857142857
414;Albert Heijn;EuroShopper;206;22687;0.73;0.73;0.77;0.78;0;0;0;8968.71428571429;0;48.2857142857143
415;Albert Heijn;EuroShopper;207;22726;0.73;0.73;0.73;0.73;0;0;0;11617.8571428571;0;103.428571428571
416;Albert Heijn;EuroShopper;208;18489;0.73;0.73;0.73;0.73;0;0;0;9461.28571428571;1;100
417;Albert Heijn;KarvanCevitam;1;83858;2.97;4.13;2.95;4.06;0;0;0;0;1;42.1428571428571
418;Albert Heijn;KarvanCevitam;2;95856;2.97;4.1;2.95;4.1;0;0;0;0;0;66.8571428571429
419;Albert Heijn;KarvanCevitam;3;102593;2.97;4.09;2.97;4.05;0;0;0;0;0;26.5714285714286
420;Albert Heijn;KarvanCevitam;4;108444;2.97;4.09;2.97;4.08;0;0;0;0;0;33.2857142857143
421;Albert Heijn;KarvanCevitam;5;599642;2.06;2.79;2.94;4.05;100;0;100;0;0;81.4285714285714
422;Albert Heijn;KarvanCevitam;6;84985;2.9;4.02;2.95;4.1;0;7;0;0;0;25.4285714285714
423;Albert Heijn;KarvanCevitam;7;93848;2.96;4.13;2.97;4.09;0;0;0;0;0;87.5714285714286
424;Albert Heijn;KarvanCevitam;8;100576;2.96;4.13;2.97;4.11;0;0;0;0;0;100.142857142857
425;Albert Heijn;KarvanCevitam;9;101340;2.96;4.09;2.97;4.1;0;0;0;0;0;96.1428571428571
426;Albert Heijn;KarvanCevitam;10;104811;2.96;4.07;2.97;4.08;0;0;0;0;0;110.142857142857
427;Albert Heijn;KarvanCevitam;11;113681;2.96;4.06;2.97;4.11;0;0;0;0;0;138.714285714286
428;Albert Heijn;KarvanCevitam;12;117540;2.96;4.08;2.97;4.08;0;0;0;0;0;127
429;Albert Heijn;KarvanCevitam;13;122077;2.96;4.09;2.97;4.07;0;0;0;0;0;175
430;Albert Heijn;KarvanCevitam;14;119864;2.96;4.1;2.97;4.09;0;0;0;0;0;145.142857142857
431;Albert Heijn;KarvanCevitam;15;128387;2.97;4.09;2.97;4.07;0;0;0;0;1;143.714285714286
432;Albert Heijn;KarvanCevitam;16;113079;2.96;4.13;2.97;4.1;0;0;0;0;1;114.571428571429
433;Albert Heijn;KarvanCevitam;17;109003;2.96;4.12;2.96;4.1;0;0;0;0;1;116.142857142857
434;Albert Heijn;KarvanCevitam;18;605074;2.01;2.72;2.96;4.11;100;0;99;0;1;151
435;Albert Heijn;KarvanCevitam;19;105187;2.82;3.96;2.97;4.13;0;10;0;0;0;177.428571428571
436;Albert Heijn;KarvanCevitam;20;120801;2.94;4.15;2.96;4.14;0;4;0;0;0;215.428571428571
437;Albert Heijn;KarvanCevitam;21;208662;2.64;3.77;2.96;4.17;0;44;0;0;1;242.285714285714
438;Albert Heijn;KarvanCevitam;22;163744;3;3.97;2.95;4.13;7;23;7;0;0;246.142857142857
439;Albert Heijn;KarvanCevitam;23;132649;2.97;4.07;2.98;4.12;0;16;0;0;1;205.571428571429
440;Albert Heijn;KarvanCevitam;24;741177;2.06;2.79;2.96;4.13;100;6;98;0;0;225.285714285714
441;Albert Heijn;KarvanCevitam;25;131339;2.91;4.14;2.92;4.08;0;6;0;0;0;267.285714285714
442;Albert Heijn;KarvanCevitam;26;105583;2.96;4.19;2.96;4.16;0;1;0;0;0;209.714285714286
443;Albert Heijn;KarvanCevitam;27;126211;2.96;4.21;2.96;4.17;0;12;0;0;0;238
444;Albert Heijn;KarvanCevitam;28;114701;2.98;4.21;2.97;4.18;0;16;0;0;0;212.285714285714
445;Albert Heijn;KarvanCevitam;29;519746;2.1;2.88;2.97;4.22;100;0;97;0;0;244.142857142857
446;Albert Heijn;KarvanCevitam;30;87498;2.91;4.23;2.95;4.22;0;22;0;0;0;208.285714285714
447;Albert Heijn;KarvanCevitam;31;87589;2.95;4.25;2.96;4.27;0;11;0;0;0;221.571428571429
448;Albert Heijn;KarvanCevitam;32;94696;3;4.05;2.97;4.18;0;25;0;0;0;210.857142857143
449;Albert Heijn;KarvanCevitam;33;100339;2.99;4.08;2.97;4.19;0;6;0;0;0;214.714285714286
450;Albert Heijn;KarvanCevitam;34;118738;2.97;4.1;2.97;4.19;0;6;0;0;0;228.142857142857
451;Albert Heijn;KarvanCevitam;35;119487;2.96;4.13;2.96;4.17;0;1;0;0;0;230.571428571429
452;Albert Heijn;KarvanCevitam;36;490407;2.11;2.88;2.98;4.2;98;0;44;0;0;190.857142857143
453;Albert Heijn;KarvanCevitam;37;81587;2.94;4.13;2.94;4.11;0;3;0;0;0;163.857142857143
454;Albert Heijn;KarvanCevitam;38;88152;2.96;4.14;2.96;4.15;0;2;0;0;0;177.714285714286
455;Albert Heijn;KarvanCevitam;39;98030;2.96;4.12;2.97;4.11;0;0;0;0;0;192.714285714286
456;Albert Heijn;KarvanCevitam;40;96956;2.97;4.12;2.97;4.14;0;0;0;0;0;160.285714285714
457;Albert Heijn;KarvanCevitam;41;471801;2.07;2.79;2.97;4.13;96;0;87;0;0;163.142857142857
458;Albert Heijn;KarvanCevitam;42;86123;2.91;4.07;2.94;4.1;0;1;0;0;0;194.714285714286
459;Albert Heijn;KarvanCevitam;43;90924;2.95;4.09;2.97;4.09;0;0;0;0;0;156.857142857143
460;Albert Heijn;KarvanCevitam;44;98695;2.95;4.08;2.97;4.12;0;0;0;0;0;130.714285714286
461;Albert Heijn;KarvanCevitam;45;100915;2.95;4.07;2.96;4.07;0;0;0;0;0;102.142857142857
462;Albert Heijn;KarvanCevitam;46;103948;2.95;4.07;2.96;4.09;0;0;0;0;0;96.2857142857143
463;Albert Heijn;KarvanCevitam;47;103917;2.96;4.07;2.96;4.07;0;0;0;0;0;112
464;Albert Heijn;KarvanCevitam;48;550120;2.06;2.77;2.96;4.06;97;0;57;0;0;53.1428571428571
465;Albert Heijn;KarvanCevitam;49;81125;2.91;4.02;2.92;4.01;0;0;0;0;0;74.1428571428571
466;Albert Heijn;KarvanCevitam;50;90692;2.92;4.05;2.95;4.09;0;0;0;0;0;45.8571428571429
467;Albert Heijn;KarvanCevitam;51;123824;2.93;4.05;2.95;4.05;0;0;0;0;0;84
468;Albert Heijn;KarvanCevitam;52;84932;2.93;4.06;2.95;4.1;0;0;0;0;1;81.2857142857143
469;Albert Heijn;KarvanCevitam;53;99089;2.95;3.97;2.96;3.98;0;0;0;0;1;98.2857142857143
470;Albert Heijn;KarvanCevitam;54;107286;2.94;4.06;2.94;4.04;0;6;0;0;0;57.7142857142857
471;Albert Heijn;KarvanCevitam;55;110585;2.95;4.07;2.94;4.05;0;0;0;0;0;66.8571428571429
472;Albert Heijn;KarvanCevitam;56;114625;2.95;4.07;2.96;4.06;0;0;0;0;0;94.1428571428571
473;Albert Heijn;KarvanCevitam;57;113724;2.95;4.07;2.95;4.05;0;0;0;0;0;79.8571428571429
474;Albert Heijn;KarvanCevitam;58;479688;2.3;3.12;2.96;4.07;98;0;36;0;0;35.4285714285714
475;Albert Heijn;KarvanCevitam;59;93398;2.91;4.04;3.05;4.21;0;12;0;0;0;73.7142857142857
476;Albert Heijn;KarvanCevitam;60;102633;2.95;4.12;2.96;4.07;0;0;0;0;0;45.4285714285714
477;Albert Heijn;KarvanCevitam;61;102530;2.95;4.08;2.96;4.12;0;0;0;0;0;-4.71428571428571
478;Albert Heijn;KarvanCevitam;62;115783;2.94;4.08;2.96;4.07;0;0;0;0;0;108.571428571429
479;Albert Heijn;KarvanCevitam;63;115016;2.93;4.06;2.95;4.08;0;0;0;0;0;93
480;Albert Heijn;KarvanCevitam;64;114045;2.94;4.07;2.95;4.09;0;0;0;0;0;73.5714285714286
481;Albert Heijn;KarvanCevitam;65;428202;2.32;3.14;2.96;4.1;98;0;51;0;1;111
482;Albert Heijn;KarvanCevitam;66;111345;2.79;3.89;2.92;4.04;0;2;0;0;1;139.571428571429
483;Albert Heijn;KarvanCevitam;67;106366;2.95;4.12;2.93;4.05;0;0;0;0;0;176.428571428571
484;Albert Heijn;KarvanCevitam;68;136518;2.95;4.13;2.94;4.09;0;1;0;0;0;218.714285714286
485;Albert Heijn;KarvanCevitam;69;120803;2.93;4.13;2.97;4.16;0;6;0;0;1;166.428571428571
486;Albert Heijn;KarvanCevitam;70;113675;2.96;4.18;2.96;4.15;0;2;0;0;1;158.857142857143
487;Albert Heijn;KarvanCevitam;71;498703;2.32;3.16;2.98;4.2;98;0;66;0;1;231.142857142857
488;Albert Heijn;KarvanCevitam;72;105178;2.9;4.15;2.97;4.19;0;7;0;0;0;187.714285714286
489;Albert Heijn;KarvanCevitam;73;144863;2.92;4.15;2.97;4.17;0;4;0;0;1;253
490;Albert Heijn;KarvanCevitam;74;160910;2.93;4.13;2.97;4.17;0;0;0;0;0;258.285714285714
491;Albert Heijn;KarvanCevitam;75;142103;2.96;4.16;2.96;4.14;0;1;0;0;0;240.142857142857
492;Albert Heijn;KarvanCevitam;76;544207;2.31;3.13;2.96;4.16;98;0;93;0;0;209.428571428571
493;Albert Heijn;KarvanCevitam;77;101661;2.93;4.16;2.93;4.13;0;3;0;0;0;196.428571428571
494;Albert Heijn;KarvanCevitam;78;230737;2.42;3.34;2.93;4.08;0;15;0;0;0;237.285714285714
