Chain;Brand;Week;UnitSales;PricePU;PricePL;BasePricePU;BasePricePL;FeatOnly;DispOnly;FeatDisp
Albert Heijn;EuroShopper;wk 33 18;39207;1.31;1.52;1.25;1.42;0;0;0
Albert Heijn;EuroShopper;wk 34 18;44246;1.22;1.38;1.2;1.34;0;0;0
Albert Heijn;EuroShopper;wk 35 18;42781;1.22;1.38;1.21;1.36;0;0;0
Albert Heijn;EuroShopper;wk 36 18;41473;1.23;1.4;1.22;1.38;0;0;0
Albert Heijn;EuroShopper;wk 37 18;41716;1.21;1.37;1.2;1.34;0;0;0
Albert Heijn;EuroShopper;wk 38 18;45592;1.21;1.37;1.21;1.37;0;0;0
Albert Heijn;EuroShopper;wk 39 18;41692;1.23;1.39;1.21;1.37;0;0;0
Albert Heijn;EuroShopper;wk 40 18;41056;1.22;1.38;1.19;1.34;0;0;0
Albert Heijn;EuroShopper;wk 41 18;40048;1.23;1.38;1.25;1.41;0;0;0
Albert Heijn;EuroShopper;wk 42 18;40001;1.24;1.39;1.26;1.42;0;0;0
Albert Heijn;EuroShopper;wk 43 18;35744;1.25;1.41;1.25;1.42;0;0;0
Albert Heijn;EuroShopper;wk 44 18;35536;1.24;1.38;1.21;1.36;0;0;0
Albert Heijn;EuroShopper;wk 45 18;45972;1.36;1.57;1.29;1.48;0;0;0
Albert Heijn;EuroShopper;wk 46 18;38257;1.23;1.38;1.23;1.38;0;0;0
Albert Heijn;EuroShopper;wk 47 18;37183;1.23;1.38;1.21;1.36;1;0;0
Albert Heijn;EuroShopper;wk 48 18;36285;1.23;1.38;1.23;1.37;0;0;0
Albert Heijn;EuroShopper;wk 49 18;36695;1.24;1.39;1.24;1.39;0;0;0
Albert Heijn;EuroShopper;wk 50 18;36272;1.24;1.39;1.26;1.42;0;0;0
Albert Heijn;EuroShopper;wk 51 18;41206;1.24;1.38;1.24;1.39;0;0;0
Albert Heijn;EuroShopper;wk 52 18;27756;1.25;1.4;1.27;1.44;0;0;0
Albert Heijn;EuroShopper;wk 01 19;32063;1.3;1.47;1.26;1.41;0;0;0
Albert Heijn;EuroShopper;wk 02 19;35631;1.29;1.45;1.25;1.4;0;0;0
Albert Heijn;EuroShopper;wk 03 19;34933;1.3;1.46;1.25;1.4;0;0;0
Albert Heijn;EuroShopper;wk 04 19;40027;1.27;1.42;1.28;1.43;0;0;0
Albert Heijn;EuroShopper;wk 05 19;36168;1.3;1.45;1.32;1.49;0;0;0
Albert Heijn;EuroShopper;wk 06 19;36611;1.3;1.45;1.28;1.44;0;0;0
Albert Heijn;EuroShopper;wk 07 19;35717;1.28;1.43;1.29;1.44;0;0;0
Albert Heijn;EuroShopper;wk 08 19;36441;1.27;1.41;1.28;1.43;0;0;0
Albert Heijn;EuroShopper;wk 09 19;36450;1.27;1.41;1.32;1.49;0;0;0
Albert Heijn;EuroShopper;wk 10 19;35002;1.28;1.42;1.27;1.41;0;0;0
Albert Heijn;EuroShopper;wk 11 19;35153;1.25;1.39;1.26;1.4;0;0;0
Albert Heijn;EuroShopper;wk 12 19;37285;1.25;1.38;1.26;1.39;0;0;0
Albert Heijn;EuroShopper;wk 13 19;37737;1.25;1.39;1.29;1.44;0;0;0
Albert Heijn;EuroShopper;wk 14 19;37515;1.24;1.37;1.31;1.47;0;0;0
Albert Heijn;EuroShopper;wk 15 19;40138;1.23;1.36;1.27;1.41;0;0;0
Albert Heijn;EuroShopper;wk 16 19;40444;1.21;1.34;1.27;1.42;0;0;0
Albert Heijn;EuroShopper;wk 17 19;39759;1.21;1.33;1.27;1.42;0;0;0
Albert Heijn;EuroShopper;wk 18 19;35944;1.22;1.35;1.23;1.37;0;0;0
Albert Heijn;EuroShopper;wk 19 19;36548;1.21;1.34;1.19;1.3;0;0;0
Albert Heijn;EuroShopper;wk 20 19;39735;1.21;1.34;1.22;1.36;0;0;0
Albert Heijn;EuroShopper;wk 21 19;38788;1.22;1.35;1.22;1.35;0;0;0
Albert Heijn;EuroShopper;wk 22 19;40332;1.22;1.35;1.2;1.33;0;0;0
Albert Heijn;EuroShopper;wk 23 19;41835;1.22;1.36;1.25;1.39;0;0;0
Albert Heijn;EuroShopper;wk 24 19;40849;1.21;1.34;1.22;1.34;0;0;0
Albert Heijn;EuroShopper;wk 25 19;48259;1.21;1.33;1.24;1.37;0;0;0
Albert Heijn;EuroShopper;wk 26 19;53884;1.21;1.33;1.23;1.36;0;0;0
Albert Heijn;EuroShopper;wk 27 19;42566;1.17;1.29;1.17;1.29;0;2;0
Albert Heijn;EuroShopper;wk 28 19;38597;1.17;1.28;1.17;1.28;0;2;0
Albert Heijn;EuroShopper;wk 29 19;36963;1.15;1.26;1.18;1.29;0;0;0
Albert Heijn;EuroShopper;wk 30 19;53050;1.14;1.24;1.18;1.3;0;0;0
Albert Heijn;EuroShopper;wk 31 19;37697;1.13;1.23;1.18;1.29;0;0;0
Albert Heijn;EuroShopper;wk 32 19;37970;1.14;1.24;1.14;1.25;0;0;0
Albert Heijn;EuroShopper;wk 33 19;35394;1.14;1.24;1.15;1.25;0;0;0
Albert Heijn;EuroShopper;wk 34 19;42473;1.14;1.24;1.14;1.24;0;0;0
Albert Heijn;EuroShopper;wk 35 19;48529;1.15;1.26;1.15;1.25;0;0;0
Albert Heijn;EuroShopper;wk 36 19;38885;1.15;1.25;1.12;1.22;0;0;0
Albert Heijn;EuroShopper;wk 37 19;36529;1.14;1.24;1.16;1.27;0;0;0
Albert Heijn;EuroShopper;wk 38 19;36682;1.16;1.26;1.18;1.3;0;0;0
Albert Heijn;EuroShopper;wk 39 19;31581;1.18;1.29;1.13;1.23;0;0;0
Albert Heijn;EuroShopper;wk 40 19;32455;1.16;1.27;1.17;1.28;0;0;0
Albert Heijn;EuroShopper;wk 41 19;32511;1.17;1.28;1.18;1.3;0;0;0
Albert Heijn;EuroShopper;wk 42 19;32332;1.16;1.27;1.18;1.3;0;0;0
Albert Heijn;EuroShopper;wk 43 19;32732;1.15;1.25;1.15;1.25;0;0;0
Albert Heijn;EuroShopper;wk 44 19;33926;1.2;1.32;1.17;1.29;0;0;0
Albert Heijn;EuroShopper;wk 45 19;36633;1.31;1.48;1.24;1.38;0;0;0
Albert Heijn;EuroShopper;wk 46 19;31341;1.21;1.34;1.25;1.39;0;0;0
Albert Heijn;EuroShopper;wk 47 19;32410;1.2;1.33;1.2;1.33;0;0;0
Albert Heijn;EuroShopper;wk 48 19;31264;1.19;1.31;1.21;1.34;0;0;0
Albert Heijn;EuroShopper;wk 49 19;31874;1.2;1.32;1.2;1.33;0;0;0
Albert Heijn;EuroShopper;wk 50 19;33013;1.2;1.32;1.18;1.29;0;0;0
Albert Heijn;EuroShopper;wk 51 19;34469;1.17;1.29;1.17;1.28;0;0;0
Albert Heijn;EuroShopper;wk 52 19;24348;1.22;1.35;1.23;1.36;0;0;0
Albert Heijn;EuroShopper;wk 01 20;27225;1.23;1.36;1.23;1.36;0;0;0
Albert Heijn;EuroShopper;wk 02 20;29324;1.21;1.34;1.19;1.31;0;0;0
Albert Heijn;EuroShopper;wk 03 20;31253;1.22;1.35;1.2;1.32;0;0;0
Albert Heijn;EuroShopper;wk 04 20;31361;1.18;1.29;1.19;1.31;0;0;0
Albert Heijn;EuroShopper;wk 05 20;30428;1.2;1.32;1.2;1.32;0;0;0
Albert Heijn;EuroShopper;wk 06 20;31108;1.19;1.31;1.18;1.3;0;0;0
Albert Heijn;EuroShopper;wk 07 20;32298;1.18;1.3;1.2;1.32;0;0;0
Albert Heijn;EuroShopper;wk 08 20;31580;1.16;1.27;1.2;1.32;0;0;0
Albert Heijn;EuroShopper;wk 09 20;33278;1.19;1.3;1.19;1.3;0;1;0
Albert Heijn;EuroShopper;wk 10 20;31576;1.18;1.3;1.12;1.21;0;0;0
Albert Heijn;EuroShopper;wk 11 20;52368;1.22;1.35;1.21;1.33;0;0;0
Albert Heijn;EuroShopper;wk 12 20;44195;1.21;1.34;1.21;1.34;0;0;0
Albert Heijn;EuroShopper;wk 13 20;34565;1.2;1.33;1.19;1.31;0;0;0
Albert Heijn;EuroShopper;wk 14 20;30565;1.2;1.32;1.19;1.3;0;0;0
Albert Heijn;EuroShopper;wk 15 20;34441;1.2;1.32;1.22;1.35;0;0;0
Albert Heijn;EuroShopper;wk 16 20;29675;1.21;1.34;1.23;1.37;0;0;0
Albert Heijn;EuroShopper;wk 17 20;35600;1.2;1.33;1.19;1.31;0;0;0
Albert Heijn;EuroShopper;wk 18 20;31769;1.21;1.34;1.17;1.28;0;0;0
Albert Heijn;EuroShopper;wk 19 20;31669;1.18;1.29;1.17;1.28;0;0;0
Albert Heijn;EuroShopper;wk 20 20;32028;1.19;1.31;1.2;1.32;0;0;0
Albert Heijn;EuroShopper;wk 21 20;36131;1.19;1.3;1.15;1.25;0;0;0
Albert Heijn;EuroShopper;wk 22 20;35704;1.21;1.34;1.15;1.26;0;0;0
Albert Heijn;EuroShopper;wk 23 20;36028;1.19;1.31;1.18;1.3;0;0;0
Albert Heijn;EuroShopper;wk 24 20;32145;1.2;1.31;1.18;1.29;0;0;0
Albert Heijn;EuroShopper;wk 25 20;35823;1.21;1.32;1.19;1.31;0;0;0
Albert Heijn;EuroShopper;wk 26 20;45502;1.21;1.31;1.19;1.3;0;0;0
Albert Heijn;EuroShopper;wk 27 20;37503;1.19;1.3;1.18;1.28;0;0;0
Albert Heijn;EuroShopper;wk 28 20;32439;1.16;1.25;1.17;1.27;0;2;0
Albert Heijn;EuroShopper;wk 29 20;33179;1.16;1.25;1.15;1.24;0;0;0
Albert Heijn;EuroShopper;wk 30 20;32985;1.16;1.26;1.15;1.24;0;0;0
Albert Heijn;EuroShopper;wk 31 20;33106;1.16;1.26;1.18;1.28;0;0;0
Albert Heijn;EuroShopper;wk 32 20;40822;1.14;1.23;1.18;1.28;0;0;0
Albert Heijn;EuroShopper;wk 33 20;50481;1.12;1.2;1.12;1.21;0;0;0
Albert Heijn;EuroShopper;wk 34 20;39890;1.08;1.15;1.11;1.19;0;0;0
Albert Heijn;EuroShopper;wk 35 20;33165;1.07;1.14;1.07;1.14;0;0;0
Albert Heijn;EuroShopper;wk 36 20;31216;1.05;1.11;1.07;1.13;0;0;0
Albert Heijn;EuroShopper;wk 37 20;27888;1.04;1.1;1.06;1.12;0;0;0
Albert Heijn;EuroShopper;wk 38 20;32476;1.03;1.09;1.05;1.12;0;0;0
Albert Heijn;EuroShopper;wk 39 20;36190;1.01;1.1;1.03;1.09;0;0;0
Albert Heijn;EuroShopper;wk 40 20;29658;1.02;1.08;1.04;1.1;0;0;0
Albert Heijn;EuroShopper;wk 41 20;30731;1.03;1.11;1;1.05;0;0;0
Albert Heijn;EuroShopper;wk 42 20;26149;1.01;1.07;1.01;1.06;0;0;0
Albert Heijn;EuroShopper;wk 43 20;28793;1;1.07;1.01;1.07;0;0;0
Albert Heijn;EuroShopper;wk 44 20;28996;0.97;1.04;1.04;1.11;0;2;0
Albert Heijn;EuroShopper;wk 45 20;28551;0.82;0.88;0.9;0.93;0;3;0
Albert Heijn;EuroShopper;wk 46 20;25837;0.77;0.79;0.87;0.89;0;3;0
Albert Heijn;EuroShopper;wk 47 20;23461;0.75;0.76;0.8;0.81;0;3;0
Albert Heijn;EuroShopper;wk 48 20;22885;0.74;0.75;1.03;1.11;0;0;0
Albert Heijn;EuroShopper;wk 49 20;23055;0.74;0.74;0.75;0.75;0;0;0
Albert Heijn;EuroShopper;wk 50 20;22687;0.73;0.73;0.77;0.78;0;0;0
Albert Heijn;EuroShopper;wk 51 20;22726;0.73;0.73;0.73;0.73;0;0;0
Albert Heijn;EuroShopper;wk 52 20;18489;0.73;0.73;0.73;0.73;0;0;0
Albert Heijn;KarvanCevitam;wk 01 17;83858;2.97;4.13;2.95;4.06;0;0;0
Albert Heijn;KarvanCevitam;wk 02 17;95856;2.97;4.1;2.95;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 03 17;102593;2.97;4.09;2.97;4.05;0;0;0
Albert Heijn;KarvanCevitam;wk 04 17;108444;2.97;4.09;2.97;4.08;0;0;0
Albert Heijn;KarvanCevitam;wk 05 17;599642;2.06;2.79;2.94;4.05;100;0;100
Albert Heijn;KarvanCevitam;wk 06 17;84985;2.9;4.02;2.95;4.1;0;7;0
Albert Heijn;KarvanCevitam;wk 07 17;93848;2.96;4.13;2.97;4.09;0;0;0
Albert Heijn;KarvanCevitam;wk 08 17;100576;2.96;4.13;2.97;4.11;0;0;0
Albert Heijn;KarvanCevitam;wk 09 17;101340;2.96;4.09;2.97;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 10 17;104811;2.96;4.07;2.97;4.08;0;0;0
Albert Heijn;KarvanCevitam;wk 11 17;113681;2.96;4.06;2.97;4.11;0;0;0
Albert Heijn;KarvanCevitam;wk 12 17;117540;2.96;4.08;2.97;4.08;0;0;0
Albert Heijn;KarvanCevitam;wk 13 17;122077;2.96;4.09;2.97;4.07;0;0;0
Albert Heijn;KarvanCevitam;wk 14 17;119864;2.96;4.1;2.97;4.09;0;0;0
Albert Heijn;KarvanCevitam;wk 15 17;128387;2.97;4.09;2.97;4.07;0;0;0
Albert Heijn;KarvanCevitam;wk 16 17;113079;2.96;4.13;2.97;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 17 17;109003;2.96;4.12;2.96;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 18 17;605074;2.01;2.72;2.96;4.11;100;0;99
Albert Heijn;KarvanCevitam;wk 19 17;105187;2.82;3.96;2.97;4.13;0;10;0
Albert Heijn;KarvanCevitam;wk 20 17;120801;2.94;4.15;2.96;4.14;0;4;0
Albert Heijn;KarvanCevitam;wk 21 17;208662;2.64;3.77;2.96;4.17;0;44;0
Albert Heijn;KarvanCevitam;wk 22 17;163744;3;3.97;2.95;4.13;7;23;7
Albert Heijn;KarvanCevitam;wk 23 17;132649;2.97;4.07;2.98;4.12;0;16;0
Albert Heijn;KarvanCevitam;wk 24 17;741177;2.06;2.79;2.96;4.13;100;6;98
Albert Heijn;KarvanCevitam;wk 25 17;131339;2.91;4.14;2.92;4.08;0;6;0
Albert Heijn;KarvanCevitam;wk 26 17;105583;2.96;4.19;2.96;4.16;0;1;0
Albert Heijn;KarvanCevitam;wk 27 17;126211;2.96;4.21;2.96;4.17;0;12;0
Albert Heijn;KarvanCevitam;wk 28 17;114701;2.98;4.21;2.97;4.18;0;16;0
Albert Heijn;KarvanCevitam;wk 29 17;519746;2.1;2.88;2.97;4.22;100;0;97
Albert Heijn;KarvanCevitam;wk 30 17;87498;2.91;4.23;2.95;4.22;0;22;0
Albert Heijn;KarvanCevitam;wk 31 17;87589;2.95;4.25;2.96;4.27;0;11;0
Albert Heijn;KarvanCevitam;wk 32 17;94696;3;4.05;2.97;4.18;0;25;0
Albert Heijn;KarvanCevitam;wk 33 17;100339;2.99;4.08;2.97;4.19;0;6;0
Albert Heijn;KarvanCevitam;wk 34 17;118738;2.97;4.1;2.97;4.19;0;6;0
Albert Heijn;KarvanCevitam;wk 35 17;119487;2.96;4.13;2.96;4.17;0;1;0
Albert Heijn;KarvanCevitam;wk 36 17;490407;2.11;2.88;2.98;4.2;98;0;44
Albert Heijn;KarvanCevitam;wk 37 17;81587;2.94;4.13;2.94;4.11;0;3;0
Albert Heijn;KarvanCevitam;wk 38 17;88152;2.96;4.14;2.96;4.15;0;2;0
Albert Heijn;KarvanCevitam;wk 39 17;98030;2.96;4.12;2.97;4.11;0;0;0
Albert Heijn;KarvanCevitam;wk 40 17;96956;2.97;4.12;2.97;4.14;0;0;0
Albert Heijn;KarvanCevitam;wk 41 17;471801;2.07;2.79;2.97;4.13;96;0;87
Albert Heijn;KarvanCevitam;wk 42 17;86123;2.91;4.07;2.94;4.1;0;1;0
Albert Heijn;KarvanCevitam;wk 43 17;90924;2.95;4.09;2.97;4.09;0;0;0
Albert Heijn;KarvanCevitam;wk 44 17;98695;2.95;4.08;2.97;4.12;0;0;0
Albert Heijn;KarvanCevitam;wk 45 17;100915;2.95;4.07;2.96;4.07;0;0;0
Albert Heijn;KarvanCevitam;wk 46 17;103948;2.95;4.07;2.96;4.09;0;0;0
Albert Heijn;KarvanCevitam;wk 47 17;103917;2.96;4.07;2.96;4.07;0;0;0
Albert Heijn;KarvanCevitam;wk 48 17;550120;2.06;2.77;2.96;4.06;97;0;57
Albert Heijn;KarvanCevitam;wk 49 17;81125;2.91;4.02;2.92;4.01;0;0;0
Albert Heijn;KarvanCevitam;wk 50 17;90692;2.92;4.05;2.95;4.09;0;0;0
Albert Heijn;KarvanCevitam;wk 51 17;123824;2.93;4.05;2.95;4.05;0;0;0
Albert Heijn;KarvanCevitam;wk 52 17;84932;2.93;4.06;2.95;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 01 18;99089;2.95;3.97;2.96;3.98;0;0;0
Albert Heijn;KarvanCevitam;wk 02 18;107286;2.94;4.06;2.94;4.04;0;6;0
Albert Heijn;KarvanCevitam;wk 03 18;110585;2.95;4.07;2.94;4.05;0;0;0
Albert Heijn;KarvanCevitam;wk 04 18;114625;2.95;4.07;2.96;4.06;0;0;0
Albert Heijn;KarvanCevitam;wk 05 18;113724;2.95;4.07;2.95;4.05;0;0;0
Albert Heijn;KarvanCevitam;wk 06 18;479688;2.3;3.12;2.96;4.07;98;0;36
Albert Heijn;KarvanCevitam;wk 07 18;93398;2.91;4.04;3.05;4.21;0;12;0
Albert Heijn;KarvanCevitam;wk 08 18;102633;2.95;4.12;2.96;4.07;0;0;0
Albert Heijn;KarvanCevitam;wk 09 18;102530;2.95;4.08;2.96;4.12;0;0;0
Albert Heijn;KarvanCevitam;wk 10 18;115783;2.94;4.08;2.96;4.07;0;0;0
Albert Heijn;KarvanCevitam;wk 11 18;115016;2.93;4.06;2.95;4.08;0;0;0
Albert Heijn;KarvanCevitam;wk 12 18;114045;2.94;4.07;2.95;4.09;0;0;0
Albert Heijn;KarvanCevitam;wk 13 18;428202;2.32;3.14;2.96;4.1;98;0;51
Albert Heijn;KarvanCevitam;wk 14 18;111345;2.79;3.89;2.92;4.04;0;2;0
Albert Heijn;KarvanCevitam;wk 15 18;106366;2.95;4.12;2.93;4.05;0;0;0
Albert Heijn;KarvanCevitam;wk 16 18;136518;2.95;4.13;2.94;4.09;0;1;0
Albert Heijn;KarvanCevitam;wk 17 18;120803;2.93;4.13;2.97;4.16;0;6;0
Albert Heijn;KarvanCevitam;wk 18 18;113675;2.96;4.18;2.96;4.15;0;2;0
Albert Heijn;KarvanCevitam;wk 19 18;498703;2.32;3.16;2.98;4.2;98;0;66
Albert Heijn;KarvanCevitam;wk 20 18;105178;2.9;4.15;2.97;4.19;0;7;0
Albert Heijn;KarvanCevitam;wk 21 18;144863;2.92;4.15;2.97;4.17;0;4;0
Albert Heijn;KarvanCevitam;wk 22 18;160910;2.93;4.13;2.97;4.17;0;0;0
Albert Heijn;KarvanCevitam;wk 23 18;142103;2.96;4.16;2.96;4.14;0;1;0
Albert Heijn;KarvanCevitam;wk 24 18;544207;2.31;3.13;2.96;4.16;98;0;93
Albert Heijn;KarvanCevitam;wk 25 18;101661;2.93;4.16;2.93;4.13;0;3;0
Albert Heijn;KarvanCevitam;wk 26 18;230737;2.42;3.34;2.93;4.08;0;15;0
Albert Heijn;KarvanCevitam;wk 27 18;139285;2.91;4.12;2.96;4.16;0;0;0
Albert Heijn;KarvanCevitam;wk 28 18;118973;2.96;4.27;2.96;4.17;0;1;0
Albert Heijn;KarvanCevitam;wk 29 18;474426;2.33;3.21;2.97;4.24;98;7;95
Albert Heijn;KarvanCevitam;wk 30 18;144795;2.94;4.28;2.97;4.24;0;1;0
Albert Heijn;KarvanCevitam;wk 31 18;139609;2.94;4.16;2.95;4.18;0;1;0
Albert Heijn;KarvanCevitam;wk 32 18;123557;2.95;4.04;2.96;4.05;0;1;0
Albert Heijn;KarvanCevitam;wk 33 18;113997;2.94;4.09;2.96;4.15;0;0;0
Albert Heijn;KarvanCevitam;wk 34 18;117694;2.94;4.1;2.96;4.11;0;2;0
Albert Heijn;KarvanCevitam;wk 35 18;115065;2.94;4.1;2.96;4.11;0;0;0
Albert Heijn;KarvanCevitam;wk 36 18;118271;2.95;4.09;2.96;4.09;0;3;0
Albert Heijn;KarvanCevitam;wk 37 18;439672;2.32;3.13;2.96;4.11;99;0;98
Albert Heijn;KarvanCevitam;wk 38 18;98259;2.92;4.06;2.95;4.08;0;1;0
Albert Heijn;KarvanCevitam;wk 39 18;103064;2.93;4.06;2.96;4.08;0;1;0
Albert Heijn;KarvanCevitam;wk 40 18;106297;2.92;4.04;2.95;4.08;0;0;0
Albert Heijn;KarvanCevitam;wk 41 18;107236;2.92;4.05;2.95;4.06;0;2;0
Albert Heijn;KarvanCevitam;wk 42 18;108973;2.93;4.08;2.94;4.09;0;2;0
Albert Heijn;KarvanCevitam;wk 43 18;102197;2.95;4.08;2.95;4.05;0;3;0
Albert Heijn;KarvanCevitam;wk 44 18;381145;2.32;3.13;2.95;4.08;98;0;84
Albert Heijn;KarvanCevitam;wk 45 18;90287;2.92;4.04;2.95;4.08;0;3;0
Albert Heijn;KarvanCevitam;wk 46 18;94400;2.95;4.07;2.94;4.05;0;4;0
Albert Heijn;KarvanCevitam;wk 47 18;323063;2.33;3.14;2.95;4.04;100;0;74
Albert Heijn;KarvanCevitam;wk 48 18;83970;2.91;4.05;2.94;4.05;0;1;0
Albert Heijn;KarvanCevitam;wk 49 18;92094;2.91;4.02;2.95;4.06;0;0;0
Albert Heijn;KarvanCevitam;wk 50 18;93821;2.93;4.05;2.94;4.06;0;0;0
Albert Heijn;KarvanCevitam;wk 51 18;390732;2.33;3.14;2.94;4.06;99;0;99
Albert Heijn;KarvanCevitam;wk 52 18;114169;2.62;3.61;2.9;4;100;0;4
Albert Heijn;KarvanCevitam;wk 01 19;83262;2.99;4.15;2.92;4.01;0;0;0
Albert Heijn;KarvanCevitam;wk 02 19;90501;3;4.16;2.93;4.07;0;0;0
Albert Heijn;KarvanCevitam;wk 03 19;97154;3.01;4.16;3;4.14;0;0;0
Albert Heijn;KarvanCevitam;wk 04 19;101469;3.03;4.18;3.01;4.13;0;0;0
Albert Heijn;KarvanCevitam;wk 05 19;400506;2.43;3.28;3.02;4.15;94;0;87
Albert Heijn;KarvanCevitam;wk 06 19;85295;2.98;4.16;3.07;4.24;0;11;0
Albert Heijn;KarvanCevitam;wk 07 19;611128;1.7;2.3;2.93;4.05;99;0;1
Albert Heijn;KarvanCevitam;wk 08 19;86568;2.92;4.14;2.98;4.17;0;4;0
Albert Heijn;KarvanCevitam;wk 09 19;317410;2.45;3.33;2.99;4.2;98;0;54
Albert Heijn;KarvanCevitam;wk 10 19;79216;2.93;4.16;2.97;4.12;0;1;0
Albert Heijn;KarvanCevitam;wk 11 19;79409;2.96;4.14;2.99;4.17;0;0;0
Albert Heijn;KarvanCevitam;wk 12 19;93052;2.96;4.13;2.97;4.13;0;1;0
Albert Heijn;KarvanCevitam;wk 13 19;99146;2.99;4.18;2.99;4.18;0;1;0
Albert Heijn;KarvanCevitam;wk 14 19;361283;2.44;3.31;2.99;4.18;97;1;81
Albert Heijn;KarvanCevitam;wk 15 19;88995;2.96;4.17;3;4.17;0;1;0
Albert Heijn;KarvanCevitam;wk 16 19;101855;2.99;4.24;2.99;4.18;0;1;0
Albert Heijn;KarvanCevitam;wk 17 19;510115;1.76;2.39;3.02;4.26;0;25;0
Albert Heijn;KarvanCevitam;wk 18 19;93780;2.96;4.18;2.98;4.18;0;3;0
Albert Heijn;KarvanCevitam;wk 19 19;314446;2.45;3.33;2.98;4.22;94;0;92
Albert Heijn;KarvanCevitam;wk 20 19;87580;2.93;4.15;2.98;4.15;0;3;0
Albert Heijn;KarvanCevitam;wk 21 19;98531;2.93;4.15;2.98;4.2;0;1;0
Albert Heijn;KarvanCevitam;wk 22 19;111213;2.94;4.18;2.96;4.15;0;0;0
Albert Heijn;KarvanCevitam;wk 23 19;120186;2.96;4.13;2.98;4.18;0;0;0
Albert Heijn;KarvanCevitam;wk 24 19;328445;2.48;3.37;2.98;4.17;98;50;88
Albert Heijn;KarvanCevitam;wk 25 19;113735;2.97;4.2;2.97;4.15;0;0;0
Albert Heijn;KarvanCevitam;wk 26 19;133831;2.98;4.26;2.97;4.16;0;3;0
Albert Heijn;KarvanCevitam;wk 27 19;578714;2.06;2.8;3.02;4.3;93;1;67
Albert Heijn;KarvanCevitam;wk 28 19;85482;2.97;4.31;3;4.32;0;1;0
Albert Heijn;KarvanCevitam;wk 29 19;89236;2.99;4.35;3;4.27;0;5;0
Albert Heijn;KarvanCevitam;wk 30 19;138902;2.99;4.3;3;4.28;0;3;0
Albert Heijn;KarvanCevitam;wk 31 19;291911;2.48;3.43;3;4.32;97;4;44
Albert Heijn;KarvanCevitam;wk 32 19;92136;2.95;4.2;3.03;4.29;0;4;0
Albert Heijn;KarvanCevitam;wk 33 19;90096;2.98;4.23;2.99;4.21;0;2;0
Albert Heijn;KarvanCevitam;wk 34 19;108784;2.98;4.18;2.99;4.26;0;2;0
Albert Heijn;KarvanCevitam;wk 35 19;130937;2.99;4.15;3;4.19;0;3;0
Albert Heijn;KarvanCevitam;wk 36 19;116804;2.93;4.06;3;4.1;0;2;0
Albert Heijn;KarvanCevitam;wk 37 19;350426;2.45;3.32;3;4.15;97;4;92
Albert Heijn;KarvanCevitam;wk 38 19;83147;2.97;4.12;2.99;4.12;0;1;0
Albert Heijn;KarvanCevitam;wk 39 19;92998;2.91;4.02;2.98;4.14;0;0;0
Albert Heijn;KarvanCevitam;wk 40 19;95646;2.92;4.05;2.97;4.13;0;0;0
Albert Heijn;KarvanCevitam;wk 41 19;97591;2.92;4.07;2.96;4.14;0;0;0
Albert Heijn;KarvanCevitam;wk 42 19;95850;2.95;4.14;2.95;4.11;0;0;0
Albert Heijn;KarvanCevitam;wk 43 19;306752;2.05;2.78;2.96;4.15;97;0;65
Albert Heijn;KarvanCevitam;wk 44 19;89706;2.95;4.13;2.95;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 45 19;126894;2.62;3.6;2.96;4.12;100;11;58
Albert Heijn;KarvanCevitam;wk 46 19;98051;2.85;3.96;2.96;4.13;0;0;0
Albert Heijn;KarvanCevitam;wk 47 19;96986;2.96;4.11;2.96;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 48 19;337193;2.43;3.29;2.96;4.12;96;0;81
Albert Heijn;KarvanCevitam;wk 49 19;85683;2.88;4.04;2.96;4.13;0;0;0
Albert Heijn;KarvanCevitam;wk 50 19;90644;2.95;4.14;2.95;4.12;0;0;0
Albert Heijn;KarvanCevitam;wk 51 19;345269;2.43;3.3;2.96;4.13;96;2;62
Albert Heijn;KarvanCevitam;wk 52 19;153057;2.55;3.51;2.95;4.12;95;0;36
Albert Heijn;KarvanCevitam;wk 01 20;85791;2.86;4.03;2.89;4.02;0;0;0
Albert Heijn;KarvanCevitam;wk 02 20;93850;2.88;4.03;2.92;4.06;0;0;0
Albert Heijn;KarvanCevitam;wk 03 20;96622;2.94;4.11;2.92;4.08;0;0;0
Albert Heijn;KarvanCevitam;wk 04 20;365924;2.54;3.43;2.92;4.05;100;0;86
Albert Heijn;KarvanCevitam;wk 05 20;87608;2.86;4.03;2.93;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 06 20;94185;2.88;4.05;2.94;4.12;0;0;0
Albert Heijn;KarvanCevitam;wk 07 20;97476;2.94;4.14;2.92;4.1;0;0;0
Albert Heijn;KarvanCevitam;wk 08 20;328299;2.54;3.46;2.93;4.15;100;0;97
Albert Heijn;KarvanCevitam;wk 09 20;96257;2.92;4.12;2.91;4.09;0;0;0
Albert Heijn;KarvanCevitam;wk 10 20;97856;2.94;4.13;2.95;4.17;0;0;0
